image,low_mean_400,mid_mean_400,high_mean_400,low_std_400,mid_std_400,high_std_400,low_min_400,mid_min_400,high_min_400,low_max_400,mid_max_400,high_max_400,low_range_400,mid_range_400,high_range_400,low_mean_500,mid_mean_500,high_mean_500,low_std_500,mid_std_500,high_std_500,low_min_500,mid_min_500,high_min_500,low_max_500,mid_max_500,high_max_500,low_range_500,mid_range_500,high_range_500,low_mean_750,mid_mean_750,high_mean_750,low_std_750,mid_std_750,high_std_750,low_min_750,mid_min_750,high_min_750,low_max_750,mid_max_750,high_max_750,low_range_750,mid_range_750,high_range_750
members/member_0.png,0.015995850786566734,0.024262605234980583,0.008325296454131603,0.005441281478852034,0.00366435875184834,0.00047646727762185037,0.010332676582038403,0.011283956468105316,0.003108636476099491,0.003644077107310295,0.0012410024646669626,0.0001071230144589208,0.0012386878952383995,0.000623162486590445,0.00019308686023578048,0.0007725407485850155,4.1849219996947795e-05,5.7289198593935e-05
members/member_1.png,0.020391887053847313,0.028931351378560066,0.01014807727187872,0.0059735700488090515,0.004201964940875769,0.0005286458763293922,0.012964151799678802,0.0143907330930233,0.003816440002992749,0.0037043581251055002,0.002140973461791873,0.00016087187395896763,0.0015544698107987642,0.0008012415491975844,0.00022430685930885375,0.0008723739301785827,5.824538311571814e-05,4.7991168685257435e-05
members/member_2.png,0.017296813428401947,0.021354837343096733,0.007794693578034639,0.005546661093831062,0.004338840022683144,0.0004008724936284125,0.01245923526585102,0.011293210089206696,0.0029267119243741035,0.004041259177029133,0.0013327354099601507,0.00010232984641334042,0.0026328610256314278,0.0005920176627114415,0.0001891717256512493,0.0014584531309083104,3.5785440559266135e-05,6.38495766906999e-05
members/member_3.png,0.011576930060982704,0.009357140399515629,0.003757628146559,0.004287709482014179,0.002269577467814088,0.0003872718953061849,0.00978947151452303,0.004831509664654732,0.0015371711924672127,0.005878374446183443,0.000727364094927907,0.00011414469918236136,0.0009887531632557511,0.00024648665566928685,0.00012589474499691278,0.0008989188354462385,2.573762867541518e-05,4.013700527139008e-05
members/member_4.png,0.015144653618335724,0.010905691422522068,0.005653649568557739,0.005590769462287426,0.001745255896821618,0.0003264331317041069,0.011351271532475948,0.005305275786668062,0.0021352837793529034,0.00426858477294445,0.0013105234829708934,9.161360503640026e-05,0.0024782337713986635,0.00031799569842405617,0.00015677756164222956,0.001320530311204493,4.792914114659652e-05,4.490681385505013e-05
members/member_5.png,0.015774469822645187,0.008473365567624569,0.002857486717402935,0.005521824117749929,0.0018110040109604597,0.0002316744503332302,0.011409321799874306,0.0037118864711374044,0.001048626727424562,0.00607148976996541,0.0007755151600576937,7.798974547768012e-05,0.0014042555121704936,0.0001791545219020918,0.00010590637975838035,0.0005935701774433255,3.5435474273981526e-05,5.009075175621547e-05
members/member_6.png,0.011886508204042912,0.023158688098192215,0.011747138574719429,0.004145280923694372,0.004361727740615606,0.001385188428685069,0.010936446487903595,0.01490310113877058,0.0051582809537649155,0.00524571817368269,0.002489111851900816,0.00039864671998657286,0.0038875904865562916,0.0012481075245887041,0.0002745720848906785,0.002149817766621709,0.00012379956024233252,3.672701495816e-05
members/member_7.png,0.015931420028209686,0.024120517075061798,0.010853574611246586,0.004591031931340694,0.005213568918406963,0.0008326568058691919,0.012637265957891941,0.014011348597705364,0.004319298546761274,0.004356354475021362,0.0025691655464470387,0.00020633632084354758,0.0014439902734011412,0.0008919205283746123,0.00023378821788355708,0.0008064932189881802,5.897148366784677e-05,3.808777910307981e-05
members/member_8.png,0.014670138247311115,0.010355235077440739,0.0022748636547476053,0.005467473529279232,0.001928921090438962,0.00022820632148068398,0.009784662164747715,0.004642473068088293,0.0008953094948083162,0.005062822252511978,0.0006627805414609611,8.518415415892377e-05,0.0019406836945563555,0.0002438358642393723,9.738915832713246e-05,0.0015885571483522654,2.7081829102826305e-05,5.367556877899915e-05
members/member_9.png,0.01147656049579382,0.017076944932341576,0.0069775949232280254,0.0038669812493026257,0.0026427684351801872,0.0005005813436582685,0.01061252225190401,0.010464241728186607,0.002824252238497138,0.004728909581899643,0.0024821260012686253,0.00017850175208877772,0.00281960959546268,0.0009182324283756316,0.0001949415891431272,0.0013230672338977456,7.352866668952629e-05,6.440112338168547e-05
